BTBEntries,localPred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
8192,128,38082430,31479130,6603300,30894050,98.141372,1.858628,2.250829008,38082430,31636738,2873193,7.544668,6445692,83.07436789,16.92563211
8192,256,38082430,31424469,6657961,30820346,98.07754,1.92246,2.192679858,38082430,31563006,2725562,7.157007,6519424,82.8807563,17.1192437
8192,512,38082430,30864032,7218398,30769234,99.692853,0.307147,2.157836508,38082430,31511775,2637101,6.924718,6570655,82.74622969,17.25377031
8192,1024,38082430,30867385,7215045,30779561,99.71548,0.28452,2.153302608,38082430,31522063,2625590,6.894492,6560367,82.77324477,17.22675523
8192,2048,38082430,30821622,7260808,30752782,99.77665,0.22335,2.132285358,38082430,31495366,2572231,6.754377,6587064,82.70314158,17.29685842
8192,8192,38082430,30790465,7291965,30752509,99.876728,0.123272,2.132133708,38082430,31495074,2571846,6.753366,6587356,82.70237482,17.29762518
8192,32768,38082430,30579209,7503221,30547983,99.897885,0.102115,2.132153808,38082430,31290541,2571897,6.7535,6791889,82.16529512,17.83470488
32768,16,38082430,32745687,5336743,32147726,98.173924,1.826076,2.824733508,38082430,32867402,4330238,11.370698,5215028,86.30594739,13.69405261
32768,32,38082430,32143938,5938492,31528510,98.085399,1.914601,2.539076208,38082430,32262183,3605003,9.466316,5820247,84.71671319,15.28328681
32768,64,38082430,31822658,6259772,31210008,98.074799,1.925201,2.390545008,38082430,31951407,3227908,8.476108,6131023,83.90065182,16.09934818
32768,128,38082430,31479130,6603300,30894050,98.141372,1.858628,2.250829008,38082430,31636738,2873193,7.544668,6445692,83.07436789,16.92563211
32768,256,38082430,31424469,6657961,30820346,98.07754,1.92246,2.192679858,38082430,31563006,2725562,7.157007,6519424,82.8807563,17.1192437
32768,512,38082430,30864032,7218398,30769234,99.692853,0.307147,2.157836508,38082430,31511775,2637101,6.924718,6570655,82.74622969,17.25377031
32768,1024,38082430,30867385,7215045,30779561,99.71548,0.28452,2.153302608,38082430,31522063,2625590,6.894492,6560367,82.77324477,17.22675523
32768,2048,38082430,30821622,7260808,30752782,99.77665,0.22335,2.132285358,38082430,31495366,2572231,6.754377,6587064,82.70314158,17.29685842
32768,8192,38082430,30790465,7291965,30752509,99.876728,0.123272,2.132133708,38082430,31495074,2571846,6.753366,6587356,82.70237482,17.29762518
32768,32768,38082430,30579209,7503221,30547983,99.897885,0.102115,2.132153808,38082430,31290541,2571897,6.7535,6791889,82.16529512,17.83470488
